company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_departure_datetime_local,scheduled_ground_time_minutes,minimum_turn_minutes,ground_time_deficit,total_seats,total_pax_flight,passenger_load_pct,checked_bags,transfer_bags,transfer_to_checked_ratio,hot_transfer_bags,ssr_count,departure_delay_minutes,difficulty_score,daily_rank,daily_pct_rank,difficulty_class
UA,2040,2025-08-14,ORD,2025-08-14 20:10:00+00:00,135,119,16,179,181,1.011173184357542,0,0,0.0,0,0.0,-1.0,63.00600905442747,530.0,0.9464285714285714,Easy
UA,929,2025-08-14,ORD,2025-08-14 16:05:00+00:00,195,145,50,167,125,0.7485029940119761,0,4,0.0,4,4.0,-2.0,84.64941663448917,304.0,0.5428571428571428,Medium
UA,533,2025-08-11,ORD,2025-08-11 20:13:00+00:00,551,46,505,150,169,1.1266666666666667,0,0,0.0,0,1.0,67.0,74.50418485286369,511.0,0.8964912280701754,Easy
UA,1857,2025-08-06,ORD,2025-08-06 10:54:00+00:00,59,60,-1,166,181,1.0903614457831325,0,2,0.0,2,7.0,-4.0,63.13881939687908,487.0,0.9701195219123506,Easy
UA,1620,2025-08-07,ORD,2025-08-07 08:50:00+00:00,591,62,529,200,239,1.195,0,47,0.0,47,5.0,39.0,68.45649668757447,514.0,0.927797833935018,Easy
UA,2232,2025-08-12,ORD,2025-08-12 07:24:00+00:00,106,60,46,166,144,0.8674698795180723,0,2,0.0,2,1.0,14.0,70.1921943566506,435.0,0.919661733615222,Easy
OO,4778,2025-08-14,ORD,2025-08-14 08:45:00+00:00,72,29,43,50,54,1.08,0,3,0.0,3,2.0,-3.0,68.71788985856494,515.0,0.9196428571428571,Easy
G7,4185,2025-08-04,ORD,2025-08-04 20:05:00+00:00,90,29,61,50,52,1.04,0,0,0.0,0,1.0,-5.0,47.01889524573832,563.0,0.9964601769911504,Easy
UA,1215,2025-08-14,ORD,2025-08-14 09:25:00+00:00,81,51,30,166,177,1.0662650602409638,0,1,0.0,1,4.0,10.0,53.88055738169977,548.0,0.9785714285714285,Easy
UA,118,2025-08-13,ORD,2025-08-13 18:40:00+00:00,90,75,15,176,212,1.2045454545454546,0,0,0.0,0,8.0,45.0,80.5931516104805,382.0,0.722117202268431,Medium
OO,5852,2025-08-04,ORD,2025-08-04 10:46:00+00:00,51,34,17,76,74,0.9736842105263158,0,8,0.0,8,2.0,-2.0,66.04946102694302,541.0,0.9575221238938053,Easy
OO,6002,2025-08-15,ORD,2025-08-15 18:15:00+00:00,65,34,31,70,58,0.8285714285714286,0,0,0.0,0,1.0,0.0,72.44368018912938,500.0,0.8992805755395683,Easy
UA,1580,2025-08-04,ORD,2025-08-04 19:35:00+00:00,90,65,25,166,183,1.1024096385542168,0,13,0.0,13,2.0,-5.0,48.6243797595877,562.0,0.9946902654867257,Easy
UA,1030,2025-08-14,ORD,2025-08-14 19:35:00+00:00,80,51,29,126,137,1.0873015873015872,0,6,0.0,6,1.0,12.0,65.18721234832388,527.0,0.9410714285714286,Easy
G7,4395,2025-08-04,ORD,2025-08-04 18:15:00+00:00,65,29,36,50,58,1.16,0,2,0.0,2,3.0,-10.0,78.72471163917932,452.0,0.8,Medium
YX,3402,2025-08-07,ORD,2025-08-07 18:15:00+00:00,70,42,28,76,77,1.013157894736842,0,0,0.0,0,0.0,-1.0,71.79956427565133,494.0,0.8916967509025271,Easy
UA,2677,2025-08-02,ORD,2025-08-02 17:56:00+00:00,246,122,124,176,207,1.1761363636363635,0,34,0.0,34,5.0,3.0,85.73535624168042,276.0,0.5307692307692308,Medium
UA,1775,2025-08-06,ORD,2025-08-06 10:45:00+00:00,67,56,11,179,246,1.3743016759776536,0,3,0.0,3,8.0,-6.0,86.69315896882367,250.0,0.49800796812749004,Medium
UA,1304,2025-08-03,ORD,2025-08-03 11:29:00+00:00,77,56,21,179,191,1.0670391061452513,0,0,0.0,0,5.0,-6.0,62.65331364951936,533.0,0.9726277372262774,Easy
UA,561,2025-08-14,ORD,2025-08-14 12:45:00+00:00,67,56,11,179,155,0.8659217877094972,0,12,0.0,12,4.0,-2.0,59.09623499862554,538.0,0.9607142857142857,Easy
UA,1381,2025-08-03,ORD,2025-08-03 09:00:00+00:00,702,62,640,200,173,0.865,0,1,0.0,1,3.0,-5.0,68.81087232349718,513.0,0.9361313868613139,Easy
OO,5382,2025-08-05,ORD,2025-08-05 15:35:00+00:00,66,29,37,50,43,0.86,0,12,0.0,12,1.0,1.0,79.07503203516542,417.0,0.7912713472485768,Medium
OO,5763,2025-08-08,ORD,2025-08-08 12:45:00+00:00,47,34,13,76,97,1.2763157894736843,0,16,0.0,16,4.0,-3.0,81.82818312900525,360.0,0.6474820143884892,Medium
OO,5289,2025-08-07,ORD,2025-08-07 10:35:00+00:00,56,29,27,50,55,1.1,0,2,0.0,2,1.0,-9.0,67.79956100998457,517.0,0.9332129963898917,Easy
G7,4613,2025-08-01,ORD,2025-08-01 09:05:00+00:00,68,29,39,50,52,1.04,0,0,0.0,0,1.0,-5.0,58.30326237695404,554.0,0.9875222816399287,Easy
UA,2200,2025-08-12,ORD,2025-08-12 21:16:00+00:00,63,51,12,166,82,0.4939759036144578,0,1,0.0,1,2.0,96.0,79.329609826646,361.0,0.7632135306553911,Medium
OO,5534,2025-08-07,ORD,2025-08-07 15:40:00+00:00,55,29,26,50,53,1.06,0,2,0.0,2,0.0,-2.0,73.6506139798884,483.0,0.871841155234657,Easy
OO,5729,2025-08-12,ORD,2025-08-12 11:05:00+00:00,104,29,75,50,51,1.02,0,0,0.0,0,1.0,0.0,82.27325616797032,311.0,0.6575052854122622,Medium
G7,4611,2025-08-05,ORD,2025-08-05 07:15:00+00:00,740,29,711,50,44,0.88,0,1,0.0,1,0.0,3.0,66.19054720128636,509.0,0.9658444022770398,Easy
G7,4613,2025-08-03,ORD,2025-08-03 09:05:00+00:00,72,29,43,50,60,1.2,0,2,0.0,2,1.0,43.0,74.6438653838622,473.0,0.8631386861313869,Easy
G7,4468,2025-08-07,ORD,2025-08-07 21:20:00+00:00,55,29,26,50,50,1.0,0,3,0.0,3,0.0,6.0,82.74005839240756,329.0,0.5938628158844765,Medium
OO,5121,2025-08-15,ORD,2025-08-15 07:45:00+00:00,85,29,56,50,8,0.16,0,0,0.0,0,0.0,-10.0,79.96032724103331,402.0,0.7230215827338129,Medium
YX,3571,2025-08-15,ORD,2025-08-15 13:05:00+00:00,60,34,26,76,63,0.8289473684210527,0,5,0.0,5,1.0,-1.0,89.42415796923659,180.0,0.3237410071942446,Medium
OO,5135,2025-08-03,ORD,2025-08-03 16:50:00+00:00,47,29,18,50,26,0.52,0,0,0.0,0,1.0,98.0,79.69505100663628,408.0,0.7445255474452555,Medium
OO,5362,2025-08-04,ORD,2025-08-04 21:40:00+00:00,184,29,155,50,45,0.9,0,0,0.0,0,0.0,-4.0,73.07962656270833,506.0,0.8955752212389381,Easy
OO,5382,2025-08-02,ORD,2025-08-02 15:35:00+00:00,60,29,31,50,47,0.94,0,10,0.0,10,0.0,-6.0,83.58583669899235,318.0,0.6115384615384616,Medium
OO,5118,2025-08-05,ORD,2025-08-05 12:45:00+00:00,57,29,28,50,43,0.86,0,6,0.0,6,1.0,-5.0,92.58662140927352,92.0,0.174573055028463,Difficult
OO,4712,2025-08-10,ORD,2025-08-10 19:50:00+00:00,55,34,21,70,67,0.9571428571428572,0,2,0.0,2,2.0,28.0,77.43384727218931,452.0,0.8114901256732495,Easy
OO,5868,2025-08-14,ORD,2025-08-14 19:58:00+00:00,63,42,21,76,70,0.9210526315789473,0,0,0.0,0,1.0,3.0,76.37302764708465,454.0,0.8107142857142857,Easy
UA,118,2025-08-01,ORD,2025-08-01 18:40:00+00:00,90,75,15,176,204,1.1590909090909092,0,0,0.0,0,6.0,82.0,68.56668635731567,533.0,0.9500891265597148,Easy
UA,2138,2025-08-05,ORD,2025-08-05 14:05:00+00:00,3,51,-48,166,196,1.180722891566265,0,29,0.0,29,4.0,40.0,81.62403316154928,368.0,0.698292220113852,Medium
UA,1761,2025-08-14,ORD,2025-08-14 19:57:00+00:00,62,43,19,126,109,0.8650793650793651,0,0,0.0,0,5.0,11.0,66.95590795782014,523.0,0.9339285714285714,Easy
OO,5038,2025-08-08,ORD,2025-08-08 11:05:00+00:00,85,29,56,50,51,1.02,0,0,0.0,0,2.0,-4.0,81.04189283546913,375.0,0.6744604316546763,Medium
UA,1129,2025-08-13,ORD,2025-08-13 20:05:00+00:00,72,56,16,179,194,1.0837988826815643,0,0,0.0,0,0.0,102.0,68.02511386637394,496.0,0.9376181474480151,Easy
UA,2497,2025-08-04,ORD,2025-08-04 19:35:00+00:00,60,43,17,126,115,0.9126984126984127,0,10,0.0,10,2.0,5.0,77.06153793892506,470.0,0.831858407079646,Easy
G7,4613,2025-08-07,ORD,2025-08-07 09:05:00+00:00,68,29,39,50,47,0.94,0,0,0.0,0,0.0,-8.0,67.44854957106921,519.0,0.9368231046931408,Easy
OO,5020,2025-08-15,ORD,2025-08-15 12:30:00+00:00,40,29,11,50,31,0.62,0,2,0.0,2,0.0,-10.0,79.11156730697934,426.0,0.7661870503597122,Medium
UA,1842,2025-08-02,ORD,2025-08-02 20:20:00+00:00,85,62,23,200,271,1.355,0,0,0.0,0,3.0,-3.0,88.88828371517889,197.0,0.37884615384615383,Medium
OO,5362,2025-08-02,ORD,2025-08-02 21:40:00+00:00,444,29,415,50,48,0.96,0,0,0.0,0,0.0,50.0,48.44336217013513,512.0,0.9846153846153847,Easy
UA,2104,2025-08-02,ORD,2025-08-02 06:30:00+00:00,712,46,666,150,161,1.0733333333333333,0,3,0.0,3,2.0,-3.0,86.87239561174513,250.0,0.4807692307692308,Medium
OO,5230,2025-08-02,ORD,2025-08-02 14:00:00+00:00,130,29,101,50,64,1.28,0,4,0.0,4,1.0,-7.0,81.36391751647874,366.0,0.7038461538461539,Medium
UA,1324,2025-08-11,ORD,2025-08-11 19:48:00+00:00,84,62,22,200,224,1.12,0,23,0.0,23,1.0,-2.0,57.999553875494456,562.0,0.9859649122807017,Easy
YX,3605,2025-08-09,ORD,2025-08-09 10:35:00+00:00,156,39,117,76,124,1.631578947368421,0,1,0.0,1,2.0,-2.0,78.83966435947949,399.0,0.7658349328214972,Medium
OO,5020,2025-08-08,ORD,2025-08-08 12:30:00+00:00,40,29,11,50,23,0.46,0,0,0.0,0,1.0,-10.0,85.37512275465207,285.0,0.512589928057554,Medium
UA,2329,2025-08-14,ORD,2025-08-14 14:45:00+00:00,144,43,101,126,132,1.0476190476190477,0,0,0.0,0,6.0,-2.0,70.54705594599776,505.0,0.9017857142857143,Easy
UA,767,2025-08-09,ORD,2025-08-09 21:32:00+00:00,73,56,17,179,207,1.1564245810055866,0,0,0.0,0,0.0,31.0,93.16484416289782,77.0,0.14779270633397312,Difficult
UA,2628,2025-08-08,ORD,2025-08-08 21:30:00+00:00,80,51,29,166,75,0.45180722891566266,0,0,0.0,0,2.0,35.0,69.25690159036748,512.0,0.920863309352518,Easy
G7,4568,2025-08-13,ORD,2025-08-13 10:35:00+00:00,81,29,52,50,66,1.32,0,15,0.0,15,1.0,3.0,79.3957183050762,402.0,0.7599243856332704,Medium
OO,5447,2025-08-03,ORD,2025-08-03 11:05:00+00:00,71,34,37,70,74,1.0571428571428572,0,0,0.0,0,3.0,-3.0,79.54609274886425,409.0,0.7463503649635036,Medium
UA,1761,2025-08-10,ORD,2025-08-10 19:57:00+00:00,178,43,135,126,131,1.0396825396825398,0,2,0.0,2,2.0,39.0,74.98990471123082,486.0,0.8725314183123878,Easy
UA,970,2025-08-10,ORD,2025-08-10 15:50:00+00:00,1600,155,1445,318,191,0.60062893081761,0,4,0.0,4,6.0,0.0,73.6630820381527,492.0,0.8833034111310593,Easy
UA,468,2025-08-01,ORD,2025-08-01 06:00:00+00:00,387,56,331,179,219,1.223463687150838,0,0,0.0,0,12.0,2.0,78.66029333029451,430.0,0.7664884135472371,Medium
OO,5795,2025-08-03,ORD,2025-08-03 09:00:00+00:00,69,34,35,76,83,1.0921052631578947,0,0,0.0,0,2.0,-1.0,65.65903497390059,524.0,0.9562043795620438,Easy
UA,1448,2025-08-02,ORD,2025-08-02 14:10:00+00:00,73,43,30,126,164,1.3015873015873016,0,11,0.0,11,3.0,-2.0,78.71248701464518,403.0,0.775,Medium
UA,1129,2025-08-15,ORD,2025-08-15 19:49:00+00:00,67,56,11,179,187,1.0446927374301676,0,2,0.0,2,0.0,-5.0,78.31114570899503,442.0,0.7949640287769785,Medium
UA,953,2025-08-15,ORD,2025-08-15 18:00:00+00:00,1680,150,1530,243,260,1.0699588477366255,0,11,0.0,11,5.0,3.0,69.18982675885009,522.0,0.9388489208633094,Easy
UA,247,2025-08-12,ORD,2025-08-12 12:45:00+00:00,-249,46,-295,150,122,0.8133333333333334,0,35,0.0,35,5.0,435.0,90.23050608298965,135.0,0.2854122621564482,Medium
G7,4474,2025-08-02,ORD,2025-08-02 07:25:00+00:00,1180,29,1151,50,62,1.24,0,6,0.0,6,0.0,-11.0,80.82116679480764,374.0,0.7192307692307692,Medium
YX,3421,2025-08-14,ORD,2025-08-14 07:15:00+00:00,764,34,730,76,74,0.9736842105263158,0,12,0.0,12,3.0,-2.0,76.05182829126255,460.0,0.8214285714285714,Easy
UA,2147,2025-08-14,ORD,2025-08-14 18:30:00+00:00,-113,43,-156,126,114,0.9047619047619048,0,0,0.0,0,1.0,154.0,78.88806878342466,418.0,0.7464285714285714,Medium
UA,767,2025-08-02,ORD,2025-08-02 21:32:00+00:00,72,62,10,200,241,1.205,0,0,0.0,0,2.0,6.0,76.10842806904925,436.0,0.8384615384615385,Easy
G7,4599,2025-08-01,ORD,2025-08-01 19:45:00+00:00,-26,29,-55,50,48,0.96,0,0,0.0,0,1.0,114.0,63.08982331974219,548.0,0.9768270944741533,Easy
YX,3493,2025-08-14,ORD,2025-08-14 21:25:00+00:00,60,34,26,76,89,1.1710526315789473,0,4,0.0,4,1.0,-1.0,79.6226604743938,409.0,0.7303571428571428,Medium
G7,4584,2025-08-01,ORD,2025-08-01 20:07:00+00:00,87,29,58,50,59,1.18,0,0,0.0,0,4.0,72.0,68.62386257314938,531.0,0.946524064171123,Easy
OO,5020,2025-08-14,ORD,2025-08-14 12:30:00+00:00,173,29,144,50,32,0.64,0,0,0.0,0,1.0,80.0,72.05501295537336,492.0,0.8785714285714286,Easy
OO,5568,2025-08-10,ORD,2025-08-10 09:07:00+00:00,-25,29,-54,50,52,1.04,0,0,0.0,0,1.0,22.0,72.91443017439927,497.0,0.8922800718132855,Easy
OO,5136,2025-08-11,ORD,2025-08-11 07:45:00+00:00,985,29,956,50,6,0.12,0,0,0.0,0,2.0,-8.0,82.35564727562183,383.0,0.6719298245614035,Medium
UA,1941,2025-08-07,ORD,2025-08-07 14:26:00+00:00,71,43,28,126,130,1.0317460317460319,0,0,0.0,0,3.0,0.0,77.04302658329452,447.0,0.8068592057761733,Easy
G7,4600,2025-08-04,ORD,2025-08-04 15:43:00+00:00,48,29,19,50,54,1.08,0,4,0.0,4,0.0,-2.0,81.76859215800741,391.0,0.6920353982300885,Medium
UA,2202,2025-08-10,ORD,2025-08-10 18:25:00+00:00,-30,56,-86,179,216,1.2067039106145252,0,1,0.0,1,0.0,182.0,86.5231117091879,280.0,0.5026929982046678,Medium
UA,1634,2025-08-14,ORD,2025-08-14 14:24:00+00:00,77,56,21,179,179,1.0,0,2,0.0,2,6.0,-4.0,70.49668794092247,507.0,0.9053571428571429,Easy
UA,2665,2025-08-12,ORD,2025-08-12 21:07:00+00:00,72,56,16,179,169,0.9441340782122905,0,2,0.0,2,0.0,152.0,64.83315316443435,448.0,0.9471458773784355,Easy
UA,2147,2025-08-04,ORD,2025-08-04 18:30:00+00:00,185,43,142,126,108,0.8571428571428571,0,0,0.0,0,2.0,2.0,78.6944451905531,453.0,0.8017699115044248,Easy
OO,5841,2025-08-13,ORD,2025-08-13 12:45:00+00:00,30,34,-4,70,56,0.8,0,3,0.0,3,3.0,6.0,78.25774659138227,417.0,0.7882797731568998,Medium
OO,5493,2025-08-07,ORD,2025-08-07 11:05:00+00:00,104,29,75,50,58,1.16,0,0,0.0,0,0.0,-1.0,80.63759177737062,372.0,0.6714801444043321,Medium
UA,767,2025-08-15,ORD,2025-08-15 21:32:00+00:00,77,70,7,200,103,0.515,0,0,0.0,0,0.0,9.0,66.92122011868946,535.0,0.9622302158273381,Easy
UA,2144,2025-08-02,ORD,2025-08-02 13:01:00+00:00,72,52,20,126,144,1.1428571428571428,0,2,0.0,2,8.0,-4.0,65.25691182433766,498.0,0.9576923076923077,Easy
UA,2627,2025-08-08,ORD,2025-08-08 21:50:00+00:00,130,119,11,179,82,0.4581005586592179,0,4,0.0,4,0.0,2.0,54.48938596281393,542.0,0.9748201438848921,Easy
UA,2465,2025-08-04,ORD,2025-08-04 11:55:00+00:00,1040,56,984,179,236,1.318435754189944,0,2,0.0,2,1.0,-9.0,81.0182729132416,406.0,0.7185840707964601,Medium
UA,2657,2025-08-04,ORD,2025-08-04 12:45:00+00:00,94,56,38,179,200,1.1173184357541899,0,4,0.0,4,4.0,2.0,68.44731986981414,529.0,0.9362831858407079,Easy
UA,2225,2025-08-01,ORD,2025-08-01 09:15:00+00:00,79,56,23,179,192,1.0726256983240223,0,1,0.0,1,3.0,5.0,85.005280343985,292.0,0.5204991087344029,Medium
UA,1010,2025-08-01,ORD,2025-08-01 08:00:00+00:00,92,52,40,150,121,0.8066666666666666,0,1,0.0,1,1.0,37.0,84.2429456259374,316.0,0.5632798573975044,Medium
UA,1658,2025-08-13,ORD,2025-08-13 06:00:00+00:00,504,56,448,179,133,0.7430167597765364,0,0,0.0,0,1.0,-3.0,84.00057701094536,308.0,0.5822306238185255,Medium
OO,5948,2025-08-04,ORD,2025-08-04 15:45:00+00:00,55,34,21,76,78,1.0263157894736843,0,10,0.0,10,0.0,47.0,79.14643948046408,443.0,0.784070796460177,Medium
UA,1616,2025-08-05,ORD,2025-08-05 18:20:00+00:00,88,56,32,179,154,0.8603351955307262,0,0,0.0,0,5.0,2.0,67.16094686049686,503.0,0.9544592030360531,Easy
G7,4416,2025-08-08,ORD,2025-08-08 18:05:00+00:00,60,29,31,50,56,1.12,0,6,0.0,6,1.0,-6.0,71.90571773103147,488.0,0.8776978417266187,Easy
YX,3542,2025-08-02,ORD,2025-08-02 17:58:00+00:00,56,42,14,76,114,1.5,0,10,0.0,10,0.0,-4.0,71.84624151676313,474.0,0.9115384615384615,Easy
UA,2378,2025-08-13,ORD,2025-08-13 21:42:00+00:00,82,62,20,200,128,0.64,0,0,0.0,0,0.0,-2.0,72.0415137234061,482.0,0.9111531190926276,Easy
UA,288,2025-08-01,ORD,2025-08-01 18:05:00+00:00,212,75,137,176,226,1.2840909090909092,0,26,0.0,26,4.0,4.0,76.83392766835021,461.0,0.82174688057041,Easy
UA,2609,2025-08-04,ORD,2025-08-04 09:04:00+00:00,87,43,44,126,134,1.0634920634920635,0,3,0.0,3,0.0,-10.0,67.07827862120031,533.0,0.9433628318584071,Easy
G7,4600,2025-08-15,ORD,2025-08-15 15:43:00+00:00,54,29,25,50,37,0.74,0,1,0.0,1,3.0,-4.0,58.67161786027681,547.0,0.9838129496402878,Easy
UA,359,2025-08-08,ORD,2025-08-08 09:16:00+00:00,90,60,30,150,175,1.1666666666666667,0,0,0.0,0,4.0,11.0,70.75201899380832,503.0,0.9046762589928058,Easy
G7,4554,2025-08-12,ORD,2025-08-12 14:00:00+00:00,363,29,334,50,55,1.1,0,7,0.0,7,1.0,-2.0,74.15025351376208,413.0,0.8731501057082452,Easy
OO,5568,2025-08-07,ORD,2025-08-07 09:07:00+00:00,92,29,63,50,48,0.96,0,0,0.0,0,1.0,-4.0,56.696907197547674,542.0,0.9783393501805054,Easy
OO,5352,2025-08-06,ORD,2025-08-06 18:05:00+00:00,55,29,26,50,46,0.92,0,3,0.0,3,1.0,1.0,86.18565817601068,260.0,0.5179282868525896,Medium
YX,3568,2025-08-10,ORD,2025-08-10 10:50:00+00:00,68,42,26,76,86,1.131578947368421,0,4,0.0,4,1.0,-7.0,61.01743152620549,538.0,0.9658886894075404,Easy
UA,1198,2025-08-04,ORD,2025-08-04 09:21:00+00:00,85,70,15,179,248,1.3854748603351956,0,1,0.0,1,8.0,2.0,60.7934387190023,553.0,0.9787610619469026,Easy
OO,5262,2025-08-13,ORD,2025-08-13 12:45:00+00:00,40,29,11,50,53,1.06,0,3,0.0,3,0.0,2.0,54.060878491764775,521.0,0.9848771266540642,Easy
OO,5100,2025-08-10,ORD,2025-08-10 17:00:00+00:00,42,29,13,50,27,0.54,0,0,0.0,0,1.0,46.0,74.30877079609056,487.0,0.874326750448833,Easy
YX,3571,2025-08-12,ORD,2025-08-12 13:05:00+00:00,60,34,26,76,36,0.47368421052631576,0,3,0.0,3,1.0,328.0,50.0116001080997,469.0,0.9915433403805497,Easy
YX,3402,2025-08-05,ORD,2025-08-05 18:15:00+00:00,70,42,28,76,83,1.0921052631578947,0,3,0.0,3,1.0,-8.0,25.225301527068115,524.0,0.9943074003795066,Easy
OO,5275,2025-08-12,ORD,2025-08-12 20:15:00+00:00,84,29,55,50,30,0.6,0,0,0.0,0,0.0,109.0,71.28122893887627,427.0,0.9027484143763214,Easy
OO,5699,2025-08-06,ORD,2025-08-06 18:18:00+00:00,79,34,45,76,64,0.8421052631578947,0,0,0.0,0,0.0,-6.0,67.9740778750393,479.0,0.954183266932271,Easy
UA,422,2025-08-09,ORD,2025-08-09 16:15:00+00:00,315,155,160,318,354,1.1132075471698113,0,0,0.0,0,6.0,-4.0,66.8345636268329,493.0,0.946257197696737,Easy
UA,2011,2025-08-02,ORD,2025-08-02 08:48:00+00:00,67,60,7,150,192,1.28,0,2,0.0,2,3.0,7.0,70.36222965415662,483.0,0.9288461538461539,Easy
UA,2099,2025-08-01,ORD,2025-08-01 09:46:00+00:00,67,56,11,179,197,1.100558659217877,0,3,0.0,3,4.0,30.0,94.6357984596749,52.0,0.09269162210338681,Difficult
OO,5045,2025-08-11,ORD,2025-08-11 16:35:00+00:00,42,29,13,50,38,0.76,0,3,0.0,3,1.0,-6.0,80.08468769872322,438.0,0.7684210526315789,Medium
UA,2251,2025-08-15,ORD,2025-08-15 10:35:00+00:00,63,43,20,126,127,1.007936507936508,0,9,0.0,9,2.0,-4.0,98.32194228847688,6.0,0.01079136690647482,Difficult
UA,2426,2025-08-03,ORD,2025-08-03 19:35:00+00:00,71,56,15,179,215,1.2011173184357542,0,30,0.0,30,2.0,21.0,70.24840099176363,502.0,0.916058394160584,Easy
UA,2417,2025-08-05,ORD,2025-08-05 16:13:00+00:00,81,56,25,179,205,1.1452513966480447,0,0,0.0,0,3.0,-1.0,79.19330602411449,416.0,0.7893738140417458,Medium
UA,1144,2025-08-09,ORD,2025-08-09 19:35:00+00:00,-25,51,-76,166,208,1.2530120481927711,0,24,0.0,24,6.0,77.0,86.07328069679801,252.0,0.4836852207293666,Medium
UA,422,2025-08-12,ORD,2025-08-12 16:15:00+00:00,260,155,105,318,332,1.0440251572327044,0,1,0.0,1,9.0,33.0,82.91373118781733,303.0,0.6405919661733616,Medium
OO,5601,2025-08-03,ORD,2025-08-03 13:55:00+00:00,110,29,81,50,51,1.02,0,10,0.0,10,3.0,6.0,70.6912110447004,500.0,0.9124087591240876,Easy
UA,1616,2025-08-08,ORD,2025-08-08 19:45:00+00:00,64,46,18,150,129,0.86,0,4,0.0,4,4.0,5.0,72.22995131703829,482.0,0.8669064748201439,Easy
UA,1848,2025-08-02,ORD,2025-08-02 10:35:00+00:00,55,56,-1,179,232,1.2960893854748603,0,13,0.0,13,3.0,0.0,0.0,519.0,0.9990384615384615,Easy
G7,4452,2025-08-11,ORD,2025-08-11 10:50:00+00:00,58,29,29,50,50,1.0,0,0,0.0,0,3.0,-1.0,74.26839283726675,516.0,0.9052631578947369,Easy
UA,2657,2025-08-02,ORD,2025-08-02 12:45:00+00:00,94,56,38,179,197,1.100558659217877,0,24,0.0,24,6.0,-4.0,3.3343389680779483,518.0,0.9961538461538462,Easy
OO,5836,2025-08-01,ORD,2025-08-01 10:35:00+00:00,62,29,33,50,50,1.0,0,6,0.0,6,1.0,-12.0,66.3851299609286,542.0,0.966131907308378,Easy
UA,2232,2025-08-03,ORD,2025-08-03 07:15:00+00:00,84,62,22,179,49,0.2737430167597765,0,6,0.0,6,0.0,-4.0,69.91256357137328,507.0,0.9251824817518248,Easy
UA,1693,2025-08-11,ORD,2025-08-11 13:55:00+00:00,58,43,15,126,141,1.119047619047619,0,19,0.0,19,0.0,16.0,78.39698935222016,468.0,0.8210526315789474,Easy
OO,5668,2025-08-07,ORD,2025-08-07 14:09:00+00:00,40,29,11,50,45,0.9,0,1,0.0,1,3.0,2.0,76.08627597962722,457.0,0.8249097472924187,Easy
UA,1491,2025-08-13,ORD,2025-08-13 10:35:00+00:00,72,43,29,126,153,1.2142857142857142,0,1,0.0,1,5.0,-3.0,75.46332235964115,458.0,0.8657844990548205,Easy
G7,4456,2025-08-03,ORD,2025-08-03 07:14:00+00:00,50,29,21,50,52,1.04,0,1,0.0,1,0.0,-3.0,76.99637236339542,445.0,0.8120437956204379,Easy
OO,5729,2025-08-03,ORD,2025-08-03 11:05:00+00:00,93,29,64,50,64,1.28,0,1,0.0,1,3.0,-5.0,87.83832773149594,239.0,0.43613138686131386,Medium
UA,2418,2025-08-05,ORD,2025-08-05 07:35:00+00:00,2205,51,2154,166,161,0.9698795180722891,0,1,0.0,1,6.0,0.0,84.0715469298589,322.0,0.6110056925996205,Medium
UA,1677,2025-08-03,ORD,2025-08-03 15:58:00+00:00,83,56,27,179,193,1.0782122905027933,0,0,0.0,0,3.0,-2.0,71.07965973366643,497.0,0.906934306569343,Easy
UA,356,2025-08-07,ORD,2025-08-07 14:30:00+00:00,89,51,38,126,116,0.9206349206349206,0,0,0.0,0,1.0,7.0,74.03158714436354,477.0,0.8610108303249098,Easy
UA,2487,2025-08-11,ORD,2025-08-11 21:23:00+00:00,66,51,15,166,135,0.8132530120481928,0,13,0.0,13,2.0,3.0,72.94847709638772,522.0,0.9157894736842105,Easy
OO,5272,2025-08-08,ORD,2025-08-08 10:35:00+00:00,165,29,136,50,51,1.02,0,13,0.0,13,1.0,-5.0,63.86974290069186,534.0,0.960431654676259,Easy
UA,2290,2025-08-02,ORD,2025-08-02 12:45:00+00:00,7,43,-36,126,149,1.1825396825396826,0,8,0.0,8,6.0,28.0,69.7222847586562,487.0,0.9365384615384615,Easy
YX,3498,2025-08-10,ORD,2025-08-10 07:10:00+00:00,45,34,11,76,39,0.5131578947368421,0,7,0.0,7,1.0,0.0,92.91176553387336,92.0,0.1651705565529623,Difficult
OO,5253,2025-08-10,ORD,2025-08-10 19:42:00+00:00,49,34,15,76,95,1.25,0,2,0.0,2,0.0,9.0,62.620609333684826,536.0,0.9622980251346499,Easy
G7,4599,2025-08-08,ORD,2025-08-08 19:45:00+00:00,50,29,21,50,49,0.98,0,0,0.0,0,1.0,-6.0,72.7315166621717,478.0,0.8597122302158273,Easy
UA,769,2025-08-12,ORD,2025-08-12 21:35:00+00:00,215,150,65,243,157,0.6460905349794238,0,0,0.0,0,2.0,45.0,81.63143518422726,317.0,0.6701902748414377,Medium
UA,929,2025-08-10,ORD,2025-08-10 16:05:00+00:00,195,145,50,167,142,0.8502994011976048,0,0,0.0,0,7.0,15.0,82.94770019304345,369.0,0.6624775583482945,Medium
UA,2329,2025-08-11,ORD,2025-08-11 14:45:00+00:00,90,43,47,126,137,1.0873015873015872,0,0,0.0,0,1.0,-2.0,64.65181572285003,553.0,0.9701754385964912,Easy
